store_nbr,family,city,state,type,cluster,forecast_7_day,average_daily_demand,safety_stock,reorder_point,recommended_stock,inventory_priority
29,BOOKS,Guayaquil,Guayas,E,10,7.83,1.12,1.57,3.8,9.39,LOW PRIORITY
29,BREAD/BAKERY,Guayaquil,Guayas,E,10,4898.53,699.79,979.71,2379.28,5878.23,HIGH PRIORITY
29,CELEBRATION,Guayaquil,Guayas,E,10,79.7,11.39,15.94,38.71,95.64,LOW PRIORITY
29,CLEANING,Guayaquil,Guayas,E,10,6406.89,915.27,1281.38,3111.92,7688.27,HIGH PRIORITY
29,DAIRY,Guayaquil,Guayas,E,10,4967.9,709.7,993.58,2412.98,5961.48,HIGH PRIORITY
29,DELI,Guayaquil,Guayas,E,10,1950.35,278.62,390.07,947.31,2340.42,HIGH PRIORITY
29,EGGS,Guayaquil,Guayas,E,10,1601.16,228.74,320.23,777.71,1921.39,MEDIUM PRIORITY
29,FROZEN FOODS,Guayaquil,Guayas,E,10,581.14,83.02,116.23,282.27,697.37,MEDIUM PRIORITY
29,GROCERY I,Guayaquil,Guayas,E,10,26922.71,3846.1,5384.54,13076.74,32307.25,HIGH PRIORITY
29,GROCERY II,Guayaquil,Guayas,E,10,137.79,19.68,27.56,66.92,165.34,MEDIUM PRIORITY
29,HARDWARE,Guayaquil,Guayas,E,10,15.72,2.25,3.14,7.64,18.87,LOW PRIORITY
29,HOME AND KITCHEN I,Guayaquil,Guayas,E,10,202.02,28.86,40.4,98.12,242.42,MEDIUM PRIORITY
29,HOME AND KITCHEN II,Guayaquil,Guayas,E,10,139.14,19.88,27.83,67.58,166.96,MEDIUM PRIORITY
29,HOME APPLIANCES,Guayaquil,Guayas,E,10,7.69,1.1,1.54,3.74,9.23,LOW PRIORITY
29,HOME CARE,Guayaquil,Guayas,E,10,1681.88,240.27,336.38,816.91,2018.25,MEDIUM PRIORITY
29,LADIESWEAR,Guayaquil,Guayas,E,10,22.57,3.22,4.51,10.96,27.08,LOW PRIORITY
29,LAWN AND GARDEN,Guayaquil,Guayas,E,10,35.35,5.05,7.07,17.17,42.43,LOW PRIORITY
29,LINGERIE,Guayaquil,Guayas,E,10,37.61,5.37,7.52,18.27,45.14,LOW PRIORITY
29,"LIQUOR,WINE,BEER",Guayaquil,Guayas,E,10,738.7,105.53,147.74,358.8,886.44,MEDIUM PRIORITY
29,MAGAZINES,Guayaquil,Guayas,E,10,19.18,2.74,3.84,9.31,23.01,LOW PRIORITY
29,MEATS,Guayaquil,Guayas,E,10,811.19,115.88,162.24,394.0,973.42,MEDIUM PRIORITY
29,PERSONAL CARE,Guayaquil,Guayas,E,10,1485.86,212.27,297.17,721.7,1783.03,MEDIUM PRIORITY
29,PET SUPPLIES,Guayaquil,Guayas,E,10,21.23,3.03,4.25,10.31,25.47,LOW PRIORITY
29,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,E,10,38.91,5.56,7.78,18.9,46.69,LOW PRIORITY
29,POULTRY,Guayaquil,Guayas,E,10,1226.16,175.17,245.23,595.57,1471.4,MEDIUM PRIORITY
29,PREPARED FOODS,Guayaquil,Guayas,E,10,483.35,69.05,96.67,234.77,580.02,MEDIUM PRIORITY
29,PRODUCE,Guayaquil,Guayas,E,10,8339.1,1191.3,1667.82,4050.42,10006.92,HIGH PRIORITY
29,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,E,10,11.83,1.69,2.37,5.74,14.19,LOW PRIORITY
29,SEAFOOD,Guayaquil,Guayas,E,10,42.16,6.02,8.43,20.48,50.59,LOW PRIORITY
30,AUTOMOTIVE,Guayaquil,Guayas,C,3,25.13,3.59,5.03,12.2,30.15,LOW PRIORITY
30,BABY CARE,Guayaquil,Guayas,C,3,9.69,1.38,1.94,4.71,11.62,LOW PRIORITY
30,BEAUTY,Guayaquil,Guayas,C,3,12.49,1.78,2.5,6.07,14.99,LOW PRIORITY
30,BEVERAGES,Guayaquil,Guayas,C,3,10897.0,1556.71,2179.4,5292.83,13076.4,HIGH PRIORITY
30,BOOKS,Guayaquil,Guayas,C,3,6.52,0.93,1.3,3.17,7.82,LOW PRIORITY
30,BREAD/BAKERY,Guayaquil,Guayas,C,3,1137.68,162.53,227.54,552.59,1365.22,MEDIUM PRIORITY
30,CELEBRATION,Guayaquil,Guayas,C,3,38.18,5.45,7.64,18.54,45.81,LOW PRIORITY
30,CLEANING,Guayaquil,Guayas,C,3,3605.66,515.09,721.13,1751.32,4326.8,HIGH PRIORITY
30,DAIRY,Guayaquil,Guayas,C,3,1880.13,268.59,376.03,913.21,2256.15,HIGH PRIORITY
30,DELI,Guayaquil,Guayas,C,3,812.33,116.05,162.47,394.56,974.79,MEDIUM PRIORITY
30,EGGS,Guayaquil,Guayas,C,3,915.92,130.85,183.18,444.87,1099.1,MEDIUM PRIORITY
30,FROZEN FOODS,Guayaquil,Guayas,C,3,319.85,45.69,63.97,155.36,383.82,MEDIUM PRIORITY
30,GROCERY I,Guayaquil,Guayas,C,3,14603.12,2086.16,2920.62,7092.94,17523.74,HIGH PRIORITY
30,GROCERY II,Guayaquil,Guayas,C,3,49.79,7.11,9.96,24.18,59.75,LOW PRIORITY
30,HARDWARE,Guayaquil,Guayas,C,3,9.67,1.38,1.93,4.7,11.6,LOW PRIORITY
30,HOME AND KITCHEN I,Guayaquil,Guayas,C,3,76.98,11.0,15.4,37.39,92.38,LOW PRIORITY
30,HOME AND KITCHEN II,Guayaquil,Guayas,C,3,43.05,6.15,8.61,20.91,51.66,LOW PRIORITY
30,HOME APPLIANCES,Guayaquil,Guayas,C,3,6.38,0.91,1.28,3.1,7.66,LOW PRIORITY
30,HOME CARE,Guayaquil,Guayas,C,3,1093.0,156.14,218.6,530.89,1311.6,MEDIUM PRIORITY
30,LADIESWEAR,Guayaquil,Guayas,C,3,19.44,2.78,3.89,9.44,23.33,LOW PRIORITY
30,LAWN AND GARDEN,Guayaquil,Guayas,C,3,13.41,1.92,2.68,6.51,16.09,LOW PRIORITY
30,LINGERIE,Guayaquil,Guayas,C,3,23.22,3.32,4.64,11.28,27.87,LOW PRIORITY
30,"LIQUOR,WINE,BEER",Guayaquil,Guayas,C,3,249.84,35.69,49.97,121.35,299.81,MEDIUM PRIORITY
30,MAGAZINES,Guayaquil,Guayas,C,3,15.16,2.17,3.03,7.36,18.19,LOW PRIORITY
30,MEATS,Guayaquil,Guayas,C,3,487.9,69.7,97.58,236.98,585.48,MEDIUM PRIORITY
30,PERSONAL CARE,Guayaquil,Guayas,C,3,632.63,90.38,126.53,307.28,759.16,MEDIUM PRIORITY
30,PET SUPPLIES,Guayaquil,Guayas,C,3,18.68,2.67,3.74,9.08,22.42,LOW PRIORITY
30,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,C,3,32.6,4.66,6.52,15.84,39.12,LOW PRIORITY
30,POULTRY,Guayaquil,Guayas,C,3,786.14,112.31,157.23,381.84,943.37,MEDIUM PRIORITY
30,PREPARED FOODS,Guayaquil,Guayas,C,3,198.99,28.43,39.8,96.65,238.78,MEDIUM PRIORITY
30,PRODUCE,Guayaquil,Guayas,C,3,4015.55,573.65,803.11,1950.41,4818.66,HIGH PRIORITY
30,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,C,3,6.29,0.9,1.26,3.06,7.55,LOW PRIORITY
30,SEAFOOD,Guayaquil,Guayas,C,3,31.58,4.51,6.32,15.34,37.89,LOW PRIORITY
31,AUTOMOTIVE,Babahoyo,Los Rios,B,10,37.25,5.32,7.45,18.09,44.7,LOW PRIORITY
31,BABY CARE,Babahoyo,Los Rios,B,10,2.6,0.37,0.52,1.26,3.12,LOW PRIORITY
31,BEAUTY,Babahoyo,Los Rios,B,10,9.96,1.42,1.99,4.84,11.95,LOW PRIORITY
31,BEVERAGES,Babahoyo,Los Rios,B,10,22351.73,3193.1,4470.35,10856.55,26822.07,HIGH PRIORITY
31,BOOKS,Babahoyo,Los Rios,B,10,2.6,0.37,0.52,1.26,3.12,LOW PRIORITY
31,BREAD/BAKERY,Babahoyo,Los Rios,B,10,3978.63,568.38,795.73,1932.48,4774.35,HIGH PRIORITY
31,CELEBRATION,Babahoyo,Los Rios,B,10,42.14,6.02,8.43,20.47,50.56,LOW PRIORITY
31,CLEANING,Babahoyo,Los Rios,B,10,7884.5,1126.36,1576.9,3829.62,9461.4,HIGH PRIORITY
31,DAIRY,Babahoyo,Los Rios,B,10,4671.25,667.32,934.25,2268.89,5605.5,HIGH PRIORITY
31,DELI,Babahoyo,Los Rios,B,10,1748.32,249.76,349.66,849.18,2097.98,MEDIUM PRIORITY
31,EGGS,Babahoyo,Los Rios,B,10,2096.9,299.56,419.38,1018.5,2516.29,HIGH PRIORITY
31,FROZEN FOODS,Babahoyo,Los Rios,B,10,671.18,95.88,134.24,326.0,805.41,MEDIUM PRIORITY
31,GROCERY I,Babahoyo,Los Rios,B,10,30891.47,4413.07,6178.29,15004.43,37069.76,HIGH PRIORITY
31,GROCERY II,Babahoyo,Los Rios,B,10,67.72,9.67,13.54,32.89,81.27,LOW PRIORITY
31,HARDWARE,Babahoyo,Los Rios,B,10,5.78,0.83,1.16,2.81,6.94,LOW PRIORITY
31,HOME AND KITCHEN I,Babahoyo,Los Rios,B,10,159.71,22.82,31.94,77.57,191.65,MEDIUM PRIORITY
31,HOME AND KITCHEN II,Babahoyo,Los Rios,B,10,123.67,17.67,24.73,60.07,148.41,MEDIUM PRIORITY
31,HOME APPLIANCES,Babahoyo,Los Rios,B,10,2.49,0.36,0.5,1.21,2.99,LOW PRIORITY
31,HOME CARE,Babahoyo,Los Rios,B,10,1891.16,270.17,378.23,918.56,2269.39,HIGH PRIORITY
31,LADIESWEAR,Babahoyo,Los Rios,B,10,18.15,2.59,3.63,8.82,21.78,LOW PRIORITY
31,LAWN AND GARDEN,Babahoyo,Los Rios,B,10,33.87,4.84,6.77,16.45,40.65,LOW PRIORITY
31,LINGERIE,Babahoyo,Los Rios,B,10,41.1,5.87,8.22,19.96,49.32,LOW PRIORITY
31,"LIQUOR,WINE,BEER",Babahoyo,Los Rios,B,10,126.65,18.09,25.33,61.51,151.98,MEDIUM PRIORITY
31,MAGAZINES,Babahoyo,Los Rios,B,10,9.49,1.36,1.9,4.61,11.39,LOW PRIORITY
31,MEATS,Babahoyo,Los Rios,B,10,2626.63,375.23,525.33,1275.79,3151.95,HIGH PRIORITY
31,PERSONAL CARE,Babahoyo,Los Rios,B,10,1694.26,242.04,338.85,822.93,2033.11,MEDIUM PRIORITY
31,PET SUPPLIES,Babahoyo,Los Rios,B,10,26.42,3.77,5.28,12.83,31.71,LOW PRIORITY
31,PLAYERS AND ELECTRONICS,Babahoyo,Los Rios,B,10,28.83,4.12,5.77,14.0,34.59,LOW PRIORITY
31,POULTRY,Babahoyo,Los Rios,B,10,855.71,122.24,171.14,415.63,1026.85,MEDIUM PRIORITY
31,PREPARED FOODS,Babahoyo,Los Rios,B,10,498.73,71.25,99.75,242.24,598.48,MEDIUM PRIORITY
31,PRODUCE,Babahoyo,Los Rios,B,10,8877.49,1268.21,1775.5,4311.93,10652.99,HIGH PRIORITY
31,SCHOOL AND OFFICE SUPPLIES,Babahoyo,Los Rios,B,10,5.62,0.8,1.12,2.73,6.75,LOW PRIORITY
31,SEAFOOD,Babahoyo,Los Rios,B,10,31.69,4.53,6.34,15.39,38.03,LOW PRIORITY
32,AUTOMOTIVE,Guayaquil,Guayas,C,3,21.29,3.04,4.26,10.34,25.55,LOW PRIORITY
32,BABY CARE,Guayaquil,Guayas,C,3,6.52,0.93,1.3,3.17,7.82,LOW PRIORITY
32,BEAUTY,Guayaquil,Guayas,C,3,16.18,2.31,3.24,7.86,19.42,LOW PRIORITY
32,BEVERAGES,Guayaquil,Guayas,C,3,7651.27,1093.04,1530.25,3716.33,9181.53,HIGH PRIORITY
32,BOOKS,Guayaquil,Guayas,C,3,6.52,0.93,1.3,3.17,7.82,LOW PRIORITY
32,BREAD/BAKERY,Guayaquil,Guayas,C,3,858.73,122.68,171.75,417.1,1030.48,MEDIUM PRIORITY
32,CELEBRATION,Guayaquil,Guayas,C,3,31.35,4.48,6.27,15.23,37.62,LOW PRIORITY
32,CLEANING,Guayaquil,Guayas,C,3,4174.72,596.39,834.94,2027.72,5009.67,HIGH PRIORITY
32,DAIRY,Guayaquil,Guayas,C,3,1107.09,158.16,221.42,537.73,1328.51,MEDIUM PRIORITY
32,DELI,Guayaquil,Guayas,C,3,655.54,93.65,131.11,318.4,786.64,MEDIUM PRIORITY
32,EGGS,Guayaquil,Guayas,C,3,1442.31,206.04,288.46,700.55,1730.77,MEDIUM PRIORITY
32,FROZEN FOODS,Guayaquil,Guayas,C,3,132.27,18.9,26.45,64.25,158.73,MEDIUM PRIORITY
32,GROCERY I,Guayaquil,Guayas,C,3,12577.66,1796.81,2515.53,6109.15,15093.2,HIGH PRIORITY
32,GROCERY II,Guayaquil,Guayas,C,3,28.09,4.01,5.62,13.64,33.71,LOW PRIORITY
32,HARDWARE,Guayaquil,Guayas,C,3,8.96,1.28,1.79,4.35,10.75,LOW PRIORITY
32,HOME AND KITCHEN I,Guayaquil,Guayas,C,3,43.93,6.28,8.79,21.34,52.72,LOW PRIORITY
32,HOME AND KITCHEN II,Guayaquil,Guayas,C,3,40.42,5.77,8.08,19.63,48.5,LOW PRIORITY
32,HOME APPLIANCES,Guayaquil,Guayas,C,3,8.67,1.24,1.73,4.21,10.4,LOW PRIORITY
32,HOME CARE,Guayaquil,Guayas,C,3,583.29,83.33,116.66,283.31,699.95,MEDIUM PRIORITY
32,LADIESWEAR,Guayaquil,Guayas,C,3,16.58,2.37,3.32,8.05,19.9,LOW PRIORITY
32,LAWN AND GARDEN,Guayaquil,Guayas,C,3,13.41,1.92,2.68,6.51,16.09,LOW PRIORITY
32,LINGERIE,Guayaquil,Guayas,C,3,19.03,2.72,3.81,9.25,22.84,LOW PRIORITY
32,"LIQUOR,WINE,BEER",Guayaquil,Guayas,C,3,239.62,34.23,47.92,116.39,287.54,MEDIUM PRIORITY
32,MAGAZINES,Guayaquil,Guayas,C,3,12.38,1.77,2.48,6.02,14.86,LOW PRIORITY
32,MEATS,Guayaquil,Guayas,C,3,478.31,68.33,95.66,232.32,573.97,MEDIUM PRIORITY
32,PERSONAL CARE,Guayaquil,Guayas,C,3,476.29,68.04,95.26,231.34,571.54,MEDIUM PRIORITY
32,PET SUPPLIES,Guayaquil,Guayas,C,3,15.46,2.21,3.09,7.51,18.55,LOW PRIORITY
32,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,C,3,20.11,2.87,4.02,9.77,24.14,LOW PRIORITY
32,POULTRY,Guayaquil,Guayas,C,3,366.88,52.41,73.38,178.2,440.26,MEDIUM PRIORITY
32,PREPARED FOODS,Guayaquil,Guayas,C,3,110.14,15.73,22.03,53.5,132.17,MEDIUM PRIORITY
32,PRODUCE,Guayaquil,Guayas,C,3,1619.04,231.29,323.81,786.39,1942.85,MEDIUM PRIORITY
32,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,C,3,6.29,0.9,1.26,3.06,7.55,LOW PRIORITY
32,SEAFOOD,Guayaquil,Guayas,C,3,22.13,3.16,4.43,10.75,26.55,LOW PRIORITY
33,AUTOMOTIVE,Quevedo,Los Rios,C,3,35.02,5.0,7.0,17.01,42.03,LOW PRIORITY
33,BABY CARE,Quevedo,Los Rios,C,3,2.46,0.35,0.49,1.2,2.95,LOW PRIORITY
33,BEAUTY,Quevedo,Los Rios,C,3,16.46,2.35,3.29,8.0,19.76,LOW PRIORITY
33,BEVERAGES,Quevedo,Los Rios,C,3,15359.28,2194.18,3071.86,7460.22,18431.13,HIGH PRIORITY
33,BOOKS,Quevedo,Los Rios,C,3,2.46,0.35,0.49,1.2,2.95,LOW PRIORITY
33,BREAD/BAKERY,Quevedo,Los Rios,C,3,1584.51,226.36,316.9,769.62,1901.41,MEDIUM PRIORITY
33,CELEBRATION,Quevedo,Los Rios,C,3,41.49,5.93,8.3,20.15,49.78,LOW PRIORITY
33,CLEANING,Quevedo,Los Rios,C,3,6551.11,935.87,1310.22,3181.97,7861.34,HIGH PRIORITY
33,DAIRY,Quevedo,Los Rios,C,3,2979.78,425.68,595.96,1447.32,3575.73,HIGH PRIORITY
33,DELI,Quevedo,Los Rios,C,3,1236.97,176.71,247.39,600.82,1484.37,MEDIUM PRIORITY
33,EGGS,Quevedo,Los Rios,C,3,1484.4,212.06,296.88,720.99,1781.28,MEDIUM PRIORITY
33,FROZEN FOODS,Quevedo,Los Rios,C,3,448.85,64.12,89.77,218.01,538.62,MEDIUM PRIORITY
33,GROCERY I,Quevedo,Los Rios,C,3,20219.7,2888.53,4043.94,9821.0,24263.64,HIGH PRIORITY
33,GROCERY II,Quevedo,Los Rios,C,3,27.8,3.97,5.56,13.5,33.36,LOW PRIORITY
33,HARDWARE,Quevedo,Los Rios,C,3,4.12,0.59,0.82,2.0,4.95,LOW PRIORITY
33,HOME AND KITCHEN I,Quevedo,Los Rios,C,3,216.48,30.93,43.3,105.15,259.77,MEDIUM PRIORITY
33,HOME AND KITCHEN II,Quevedo,Los Rios,C,3,126.71,18.1,25.34,61.55,152.06,MEDIUM PRIORITY
33,HOME APPLIANCES,Quevedo,Los Rios,C,3,2.36,0.34,0.47,1.14,2.83,LOW PRIORITY
33,HOME CARE,Quevedo,Los Rios,C,3,1630.71,232.96,326.14,792.06,1956.85,MEDIUM PRIORITY
33,LADIESWEAR,Quevedo,Los Rios,C,3,14.88,2.13,2.98,7.23,17.85,LOW PRIORITY
33,LAWN AND GARDEN,Quevedo,Los Rios,C,3,8.16,1.17,1.63,3.96,9.79,LOW PRIORITY
33,LINGERIE,Quevedo,Los Rios,C,3,65.68,9.38,13.14,31.9,78.81,LOW PRIORITY
33,"LIQUOR,WINE,BEER",Quevedo,Los Rios,C,3,283.91,40.56,56.78,137.9,340.7,MEDIUM PRIORITY
33,MAGAZINES,Quevedo,Los Rios,C,3,11.25,1.61,2.25,5.47,13.5,LOW PRIORITY
33,MEATS,Quevedo,Los Rios,C,3,1855.61,265.09,371.12,901.3,2226.73,HIGH PRIORITY
33,PERSONAL CARE,Quevedo,Los Rios,C,3,1403.95,200.56,280.79,681.92,1684.73,MEDIUM PRIORITY
33,PET SUPPLIES,Quevedo,Los Rios,C,3,15.43,2.2,3.09,7.49,18.52,LOW PRIORITY
33,PLAYERS AND ELECTRONICS,Quevedo,Los Rios,C,3,18.55,2.65,3.71,9.01,22.27,LOW PRIORITY
33,POULTRY,Quevedo,Los Rios,C,3,1624.15,232.02,324.83,788.87,1948.98,MEDIUM PRIORITY
33,PREPARED FOODS,Quevedo,Los Rios,C,3,208.98,29.85,41.8,101.51,250.78,MEDIUM PRIORITY
33,PRODUCE,Quevedo,Los Rios,C,3,8676.05,1239.44,1735.21,4214.08,10411.26,HIGH PRIORITY
33,SCHOOL AND OFFICE SUPPLIES,Quevedo,Los Rios,C,3,2.28,0.33,0.46,1.11,2.74,LOW PRIORITY
33,SEAFOOD,Quevedo,Los Rios,C,3,11.55,1.65,2.31,5.61,13.86,LOW PRIORITY
34,AUTOMOTIVE,Guayaquil,Guayas,B,6,33.04,4.72,6.61,16.05,39.65,LOW PRIORITY
34,BABY CARE,Guayaquil,Guayas,B,6,10.4,1.49,2.08,5.05,12.48,LOW PRIORITY
34,BEAUTY,Guayaquil,Guayas,B,6,17.54,2.51,3.51,8.52,21.05,LOW PRIORITY
34,BEVERAGES,Guayaquil,Guayas,B,6,17237.22,2462.46,3447.44,8372.36,20684.66,HIGH PRIORITY
34,BOOKS,Guayaquil,Guayas,B,6,8.07,1.15,1.61,3.92,9.68,LOW PRIORITY
34,BREAD/BAKERY,Guayaquil,Guayas,B,6,4622.99,660.43,924.6,2245.45,5547.59,HIGH PRIORITY
34,CELEBRATION,Guayaquil,Guayas,B,6,65.67,9.38,13.13,31.89,78.8,LOW PRIORITY
34,CLEANING,Guayaquil,Guayas,B,6,5886.11,840.87,1177.22,2858.97,7063.33,HIGH PRIORITY
34,DAIRY,Guayaquil,Guayas,B,6,4353.95,621.99,870.79,2114.78,5224.74,HIGH PRIORITY
34,DELI,Guayaquil,Guayas,B,6,1472.27,210.32,294.45,715.1,1766.73,MEDIUM PRIORITY
34,EGGS,Guayaquil,Guayas,B,6,833.09,119.01,166.62,404.64,999.7,MEDIUM PRIORITY
34,FROZEN FOODS,Guayaquil,Guayas,B,6,425.16,60.74,85.03,206.51,510.19,MEDIUM PRIORITY
34,GROCERY I,Guayaquil,Guayas,B,6,27739.54,3962.79,5547.91,13473.49,33287.44,HIGH PRIORITY
34,GROCERY II,Guayaquil,Guayas,B,6,67.94,9.71,13.59,33.0,81.53,LOW PRIORITY
34,HARDWARE,Guayaquil,Guayas,B,6,17.58,2.51,3.52,8.54,21.09,LOW PRIORITY
34,HOME AND KITCHEN I,Guayaquil,Guayas,B,6,166.54,23.79,33.31,80.89,199.85,MEDIUM PRIORITY
34,HOME AND KITCHEN II,Guayaquil,Guayas,B,6,246.25,35.18,49.25,119.61,295.51,MEDIUM PRIORITY
34,HOME APPLIANCES,Guayaquil,Guayas,B,6,7.93,1.13,1.59,3.85,9.52,LOW PRIORITY
34,HOME CARE,Guayaquil,Guayas,B,6,1277.67,182.52,255.53,620.58,1533.2,MEDIUM PRIORITY
34,LADIESWEAR,Guayaquil,Guayas,B,6,24.19,3.46,4.84,11.75,29.03,LOW PRIORITY
34,LAWN AND GARDEN,Guayaquil,Guayas,B,6,32.94,4.71,6.59,16.0,39.53,LOW PRIORITY
34,LINGERIE,Guayaquil,Guayas,B,6,26.39,3.77,5.28,12.82,31.66,LOW PRIORITY
34,"LIQUOR,WINE,BEER",Guayaquil,Guayas,B,6,171.01,24.43,34.2,83.06,205.21,MEDIUM PRIORITY
34,MAGAZINES,Guayaquil,Guayas,B,6,24.72,3.53,4.94,12.01,29.67,LOW PRIORITY
34,MEATS,Guayaquil,Guayas,B,6,1165.54,166.51,233.11,566.12,1398.65,MEDIUM PRIORITY
34,PERSONAL CARE,Guayaquil,Guayas,B,6,1780.48,254.35,356.1,864.81,2136.58,MEDIUM PRIORITY
34,PET SUPPLIES,Guayaquil,Guayas,B,6,31.04,4.43,6.21,15.08,37.25,LOW PRIORITY
34,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,B,6,38.93,5.56,7.79,18.91,46.72,LOW PRIORITY
34,POULTRY,Guayaquil,Guayas,B,6,991.06,141.58,198.21,481.37,1189.28,MEDIUM PRIORITY
34,PREPARED FOODS,Guayaquil,Guayas,B,6,212.3,30.33,42.46,103.12,254.76,MEDIUM PRIORITY
34,PRODUCE,Guayaquil,Guayas,B,6,4384.78,626.4,876.96,2129.75,5261.73,HIGH PRIORITY
34,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,B,6,25.01,3.57,5.0,12.15,30.01,LOW PRIORITY
34,SEAFOOD,Guayaquil,Guayas,B,6,22.97,3.28,4.59,11.16,27.57,LOW PRIORITY
35,AUTOMOTIVE,Playas,Guayas,C,3,18.81,2.69,3.76,9.14,22.57,LOW PRIORITY
35,BABY CARE,Playas,Guayas,C,3,1.75,0.25,0.35,0.85,2.1,LOW PRIORITY
35,BEAUTY,Playas,Guayas,C,3,8.96,1.28,1.79,4.35,10.75,LOW PRIORITY
35,BEVERAGES,Playas,Guayas,C,3,10447.15,1492.45,2089.43,5074.33,12536.57,HIGH PRIORITY
35,BOOKS,Playas,Guayas,C,3,1.75,0.25,0.35,0.85,2.1,LOW PRIORITY
35,BREAD/BAKERY,Playas,Guayas,C,3,816.46,116.64,163.29,396.56,979.75,MEDIUM PRIORITY
35,CELEBRATION,Playas,Guayas,C,3,15.29,2.18,3.06,7.43,18.35,LOW PRIORITY
35,CLEANING,Playas,Guayas,C,3,3009.26,429.89,601.85,1461.64,3611.11,HIGH PRIORITY
35,DAIRY,Playas,Guayas,C,3,1159.13,165.59,231.83,563.01,1390.95,MEDIUM PRIORITY
35,DELI,Playas,Guayas,C,3,711.19,101.6,142.24,345.44,853.43,MEDIUM PRIORITY
35,EGGS,Playas,Guayas,C,3,1041.92,148.85,208.38,506.08,1250.31,MEDIUM PRIORITY
35,FROZEN FOODS,Playas,Guayas,C,3,474.47,67.78,94.89,230.46,569.37,MEDIUM PRIORITY
35,GROCERY I,Playas,Guayas,C,3,12858.72,1836.96,2571.74,6245.67,15430.47,HIGH PRIORITY
35,GROCERY II,Playas,Guayas,C,3,31.93,4.56,6.39,15.51,38.32,LOW PRIORITY
35,HARDWARE,Playas,Guayas,C,3,3.7,0.53,0.74,1.8,4.44,LOW PRIORITY
35,HOME AND KITCHEN I,Playas,Guayas,C,3,66.33,9.48,13.27,32.22,79.59,LOW PRIORITY
35,HOME AND KITCHEN II,Playas,Guayas,C,3,22.01,3.14,4.4,10.69,26.41,LOW PRIORITY
35,HOME APPLIANCES,Playas,Guayas,C,3,3.41,0.49,0.68,1.66,4.09,LOW PRIORITY
35,HOME CARE,Playas,Guayas,C,3,684.06,97.72,136.81,332.26,820.87,MEDIUM PRIORITY
35,LADIESWEAR,Playas,Guayas,C,3,12.18,1.74,2.44,5.92,14.62,LOW PRIORITY
35,LAWN AND GARDEN,Playas,Guayas,C,3,7.47,1.07,1.49,3.63,8.96,LOW PRIORITY
35,LINGERIE,Playas,Guayas,C,3,9.94,1.42,1.99,4.83,11.93,LOW PRIORITY
35,"LIQUOR,WINE,BEER",Playas,Guayas,C,3,478.74,68.39,95.75,232.53,574.48,MEDIUM PRIORITY
35,MAGAZINES,Playas,Guayas,C,3,9.02,1.29,1.8,4.38,10.82,LOW PRIORITY
35,MEATS,Playas,Guayas,C,3,1276.65,182.38,255.33,620.09,1531.98,MEDIUM PRIORITY
35,PERSONAL CARE,Playas,Guayas,C,3,442.15,63.16,88.43,214.76,530.58,MEDIUM PRIORITY
35,PET SUPPLIES,Playas,Guayas,C,3,9.3,1.33,1.86,4.52,11.16,LOW PRIORITY
35,PLAYERS AND ELECTRONICS,Playas,Guayas,C,3,11.28,1.61,2.26,5.48,13.53,LOW PRIORITY
35,POULTRY,Playas,Guayas,C,3,371.35,53.05,74.27,180.37,445.63,MEDIUM PRIORITY
35,PREPARED FOODS,Playas,Guayas,C,3,162.11,23.16,32.42,78.74,194.53,MEDIUM PRIORITY
35,PRODUCE,Playas,Guayas,C,3,2736.23,390.89,547.25,1329.03,3283.47,HIGH PRIORITY
35,SCHOOL AND OFFICE SUPPLIES,Playas,Guayas,C,3,1.57,0.22,0.31,0.76,1.88,LOW PRIORITY
35,SEAFOOD,Playas,Guayas,C,3,15.6,2.23,3.12,7.58,18.72,LOW PRIORITY
36,AUTOMOTIVE,Libertad,Guayas,E,10,35.22,5.03,7.04,17.11,42.26,LOW PRIORITY
36,BABY CARE,Libertad,Guayas,E,10,7.39,1.06,1.48,3.59,8.87,LOW PRIORITY
36,BEAUTY,Libertad,Guayas,E,10,14.79,2.11,2.96,7.19,17.75,LOW PRIORITY
36,BEVERAGES,Libertad,Guayas,E,10,24068.92,3438.42,4813.78,11690.62,28882.71,HIGH PRIORITY
36,BOOKS,Libertad,Guayas,E,10,7.39,1.06,1.48,3.59,8.87,LOW PRIORITY
36,BREAD/BAKERY,Libertad,Guayas,E,10,3969.54,567.08,793.91,1928.06,4763.45,HIGH PRIORITY
36,CELEBRATION,Libertad,Guayas,E,10,61.08,8.73,12.22,29.67,73.29,LOW PRIORITY
36,CLEANING,Libertad,Guayas,E,10,5590.9,798.7,1118.18,2715.58,6709.08,HIGH PRIORITY
36,DAIRY,Libertad,Guayas,E,10,4157.26,593.89,831.45,2019.24,4988.71,HIGH PRIORITY
36,DELI,Libertad,Guayas,E,10,1352.85,193.26,270.57,657.1,1623.43,MEDIUM PRIORITY
